,Id,Symbol,Name,Image,Current_Price,Market_Cap,Market_Cap_Rank,Fully_Diluted_Valuation,Total_Volume,High_24H,Low_24H,Price_Change_24H,Price_Change_Percentage_24H,Market_Cap_Change_24H,Market_Cap_Change_Percentage_24H,Circulating_Supply,Total_Supply,Max_Supply,Ath,Ath_Change_Percentage,Ath_Date,Atl,Atl_Change_Percentage,Atl_Date,Roi,Last_Updated,MarketID
62,blockstack,stx,Stacks,https://assets.coingecko.com/coins/images/2069/large/Stacks_logo_full.png?1604112510,2.1,2212451227,63,,67937151.0,2.29,1.88,0.19171,10.07101,205689814.0,10.24984,1052561461.68777,1818000000.0,,2.92,-27.98519,2021-04-05T13:34:27.931Z,0.04559639,4509.94516,2020-03-13T02:29:26.415Z,"{'times': 16.46079520485028, 'currency': 'usd', 'percentage': 1646.0795204850283}",2021-04-12T21:24:25.048Z,83
63,basic-attention-token,bat,Basic Attention Token,https://assets.coingecko.com/coins/images/677/large/basic-attention-token.png?1547034427,1.42,2116140450,64,,444494299.0,1.48,1.4,-0.06110501,-4.13769,-92766108.12180664,-4.19964,1492816440.6224163,1500000000.0,,1.63,-13.10658,2021-04-09T19:03:22.356Z,0.072394,1858.10814,2017-07-16T00:00:00.000Z,"{'times': 3.2167449409160134, 'currency': 'eth', 'percentage': 321.67449409160133}",2021-04-12T21:23:39.883Z,9
64,leo-token,leo,LEO Token,https://assets.coingecko.com/coins/images/8418/large/leo-token.png?1558326215,2.12,2025876610,65,,3274800.0,2.15,2.11,-0.01543392,-0.72418,-13396648.63123822,-0.65693,957213660.9,985239504.0,,2.16,-2.13184,2021-03-29T09:59:24.970Z,0.799859,164.52114,2019-12-24T15:14:35.376Z,,2021-04-12T21:23:24.543Z,58
65,bitcoin-gold,btg,Bitcoin Gold,https://assets.coingecko.com/coins/images/1043/large/bitcoin-gold-logo.png?1547034978,105.4,1855672002,66,,80517036.0,113.44,104.09,-6.82780013,-6.08385,-110026424.51358747,-5.59732,17513924.0,21000000.0,,456.25,-76.77699,2017-12-20T00:00:00.000Z,4.25,2390.43142,2020-03-13T02:22:52.902Z,,2021-04-12T21:24:17.996Z,15
66,matic-network,matic,Polygon,https://assets.coingecko.com/coins/images/4713/large/matic___polygon.jpg?1612939050,0.35335,1781746460,67,3536342207.0,158210466.0,0.371286,0.351624,-0.01200007,-3.28454,-63260740.46259785,-3.42875,5038388130.0,10000000000.0,10000000000.0,0.495416,-28.61879,2021-03-12T04:04:31.670Z,0.00314376,11148.75581,2019-05-10T00:00:00.000Z,"{'times': 133.35367351062072, 'currency': 'usd', 'percentage': 13335.367351062072}",2021-04-12T21:24:10.269Z,63
67,nexo,nexo,NEXO,https://assets.coingecko.com/coins/images/3695/large/nexo.png?1548086057,3.16,1773702664,68,3167326129.0,13702399.0,3.19,2.9,0.234323,7.99888,132261603.0,8.05765,560000010.0064,1000000000.0,1000000000.0,3.19,-0.63427,2021-04-12T17:30:34.422Z,0.04515276,6914.68971,2018-09-13T00:00:00.000Z,"{'times': 30.63778314874681, 'currency': 'usd', 'percentage': 3063.778314874681}",2021-04-12T21:24:42.117Z,68
68,terrausd,ust,TerraUSD,https://assets.coingecko.com/coins/images/12681/large/UST.png?1601612407,1.0,1761846888,69,,124606643.0,1.01,0.990584,0.00353634,0.35473,15918403.0,0.91174,1759777620.3435,1759497464.97973,,1.09,-8.30941,2021-01-11T22:30:57.984Z,0.928005,7.88479,2021-01-21T10:19:07.278Z,,2021-04-12T21:23:51.028Z,92
69,0x,zrx,0x,https://assets.coingecko.com/coins/images/863/large/0x.png?1547034672,2.15,1688838909,70,2160890496.0,276965018.0,2.18,2.04,0.01224927,0.57297,18325563.0,1.097,781547659.1762438,1000000000.0,1000000000.0,2.5,-13.45841,2018-01-13T00:00:00.000Z,0.120667,1690.79531,2020-03-13T02:27:49.563Z,"{'times': 43.794167822933, 'currency': 'usd', 'percentage': 4379.4167822933}",2021-04-12T21:25:05.389Z,106
70,huobi-btc,hbtc,Huobi BTC,https://assets.coingecko.com/coins/images/12407/large/Unknown-5.png?1599624896,60143.0,1676783354,71,1676783354.0,353157767.0,61229.0,59414.0,544.84,0.91419,13612008.0,0.81844,27906.37665999,27906.37665999,27906.37665999,61879.0,-2.89685,2021-03-14T00:48:00.500Z,11209.02,436.05062,2020-10-12T03:56:16.768Z,,2021-04-12T21:24:47.791Z,49
71,uma,uma,UMA,https://assets.coingecko.com/coins/images/10951/large/UMA.png?1586307916,27.42,1649232231,72,2802935452.0,94735334.0,27.5,25.73,0.619666,2.31228,40446659.0,2.51411,60055345.15445759,102066436.040424,102066436.040424,41.56,-33.94116,2021-02-04T11:27:11.433Z,0.303625,8941.19699,2020-04-29T17:00:41.760Z,,2021-04-12T21:23:48.972Z,88
72,ravencoin,rvn,Ravencoin,https://assets.coingecko.com/coins/images/3412/large/ravencoin.png?1548386057,0.186459,1595981824,73,,139911090.0,0.190549,0.184676,-0.00162728,-0.86518,-9995812.82350803,-0.62241,8541975000.0,21000000000.0,,0.285218,-34.54012,2021-02-20T11:19:07.791Z,0.00893232,1990.19965,2020-03-13T02:30:00.004Z,,2021-04-12T21:24:34.463Z,79
73,icon,icx,ICON,https://assets.coingecko.com/coins/images/1060/large/icon-icx-logo.png?1547035003,2.67,1594447457,74,,236038289.0,2.82,2.5,0.140613,5.56977,87964714.0,5.83908,597156892.833214,800460000.0,,13.16,-79.71772,2018-01-09T00:00:00.000Z,0.107465,2384.58013,2020-01-03T02:14:53.139Z,"{'times': 23.228981537066336, 'currency': 'usd', 'percentage': 2322.898153706634}",2021-04-12T21:24:51.412Z,53
74,fei-protocol,fei,Fei Protocol,https://assets.coingecko.com/coins/images/14570/large/ZqsF51Re_400x400.png?1617082206,0.777086,1585051374,75,1590495423.0,40907296.0,0.804223,0.776825,-0.02355103,-2.94154,-43528301.21489311,-2.67278,2034440387.6982572,2041427917.38236,2041427917.38236,0.977261,-20.27625,2021-04-04T13:33:59.514Z,0.734329,6.0981,2021-04-07T12:22:40.564Z,,2021-04-12T21:25:28.665Z,40
75,yearn-finance,yfi,yearn.finance,https://assets.coingecko.com/coins/images/11849/large/yfi-192x192.png?1598325330,43502.0,1574088924,76,1598927539.0,425060604.0,45904.0,41988.0,-2401.97056452,-5.2326,-84949589.43680312,-5.12041,36096.410289287385,36666.0,36666.0,51544.0,-15.39716,2021-02-12T11:27:55.661Z,31.65,137702.85402,2020-07-18T12:26:27.150Z,,2021-04-12T21:24:58.748Z,103
76,waves,waves,Waves,https://assets.coingecko.com/coins/images/425/large/waves.png?1548386117,15.36,1538508150,77,,182168042.0,15.81,15.06,-0.45402689,-2.87091,-46486162.37454511,-2.93289,100000000.0,100000000.0,,20.82,-26.11399,2021-04-09T14:33:17.796Z,0.130878,11655.28469,2016-08-02T00:00:00.000Z,"{'times': 80.70584294317553, 'currency': 'usd', 'percentage': 8070.584294317553}",2021-04-12T21:24:26.889Z,95
77,ontology,ont,Ontology,https://assets.coingecko.com/coins/images/3447/large/ONT.png?1583481820,1.87,1507719866,78,,593195211.0,1.97,1.82,-0.07367161,-3.79882,-62801992.74515271,-3.9988,809807991.0,1000000000.0,,10.92,-82.95098,2018-05-03T01:43:05.844Z,0.23237,701.2324,2020-03-13T02:20:48.548Z,,2021-04-12T21:24:59.820Z,74
78,qtum,qtum,Qtum,https://assets.coingecko.com/coins/images/684/large/qtum.png?1547034438,14.47,1498181124,79,,1001295933.0,16.0,14.48,-0.65021603,-4.30126,-67563288.2585571,-4.31509,103313136.0,107822406.0,,100.22,-85.53105,2018-01-06T00:00:00.000Z,0.783142,1751.68957,2020-03-13T02:22:57.149Z,"{'times': 47.22217721828797, 'currency': 'usd', 'percentage': 4722.217721828797}",2021-04-12T21:25:06.218Z,76
79,kucoin-shares,kcs,KuCoin Token,https://assets.coingecko.com/coins/images/1047/large/sa9z79.png?1610678720,18.37,1465678065,80,,149361053.0,19.95,17.59,0.441548,2.46253,57151957.0,4.05757,79445712.0,169445712.0,,20.17,-8.52167,2018-01-10T00:00:00.000Z,0.342863,5280.80688,2019-02-07T00:00:00.000Z,,2021-04-12T21:24:38.558Z,56
80,decentraland,mana,Decentraland,https://assets.coingecko.com/coins/images/878/large/decentraland-mana.png?1550108745,1.08,1441715044,81,2383504674.0,557779212.0,1.18,1.03,0.01364283,1.27382,21744405.0,1.53133,1327372145.9864838,2194468127.32015,2194468127.32015,1.18,-8.17474,2021-03-14T15:49:36.164Z,0.00923681,11658.84908,2017-10-31T00:00:00.000Z,"{'times': 53.23280405497045, 'currency': 'usd', 'percentage': 5323.280405497045}",2021-04-12T21:24:54.784Z,62
81,ecomi,omi,ECOMI,https://assets.coingecko.com/coins/images/4428/large/ECOMI.png?1557928886,0.00802145,1371333833,82,,21236062.0,0.00850095,0.00787392,-0.00031879,-3.8223,-38371633.83062864,-2.72196,170380025839.491,750000000000.0,,0.01343572,-40.28448,2021-03-19T17:20:53.999Z,3.37e-06,237910.15442,2019-11-04T10:52:42.729Z,"{'times': 12.36482319097802, 'currency': 'btc', 'percentage': 1236.482319097802}",2021-04-12T21:24:15.528Z,72
82,harmony,one,Harmony,https://assets.coingecko.com/coins/images/4344/large/Y88JAze.png?1565065793,0.143631,1352498848,83,,139483334.0,0.14821,0.138392,-0.00347569,-2.3627,-30098273.13237858,-2.17694,9400608889.29313,12636221766.0,,0.222092,-35.219,2021-03-29T08:19:36.363Z,0.00127355,11197.02806,2020-03-13T02:24:14.005Z,"{'times': 44.238180437521855, 'currency': 'usd', 'percentage': 4423.818043752186}",2021-04-12T21:24:20.934Z,73
83,omisego,omg,OMG Network,https://assets.coingecko.com/coins/images/776/large/OMG_Network.jpg?1591167168,9.56,1343381315,84,1343381315.0,509104863.0,9.69,9.16,0.02159274,0.2263,6065786.0,0.45358,140245398.245133,140245398.245133,140245398.245133,25.62,-62.61308,2018-01-13T00:00:00.000Z,0.350917,2629.64474,2020-03-13T02:30:10.072Z,,2021-04-12T21:25:27.753Z,71
84,flow,flow,Flow,https://assets.coingecko.com/coins/images/13446/large/flow_logo.jpg?1608631239,37.11,1305578620,85,,153428143.0,39.0,33.41,3.2,9.45047,112571049.0,9.4359,35173205.3468878,1350173205.34689,,42.4,-12.45036,2021-04-05T13:49:10.098Z,4.95,649.86983,2021-01-27T15:34:04.000Z,,2021-04-12T21:24:27.046Z,42
85,siacoin,sc,Siacoin,https://assets.coingecko.com/coins/images/289/large/siacoin.png?1548386465,0.02709003,1287868936,86,,157498420.0,0.02843284,0.02656125,-0.00053949,-1.95257,-25572615.67351961,-1.94699,47522865000.0,,,0.092868,-70.81874,2018-01-06T00:00:00.000Z,1.262e-05,214617.29518,2015-12-28T00:00:00.000Z,"{'times': 1.1492956289544358, 'currency': 'btc', 'percentage': 114.92956289544357}",2021-04-12T21:23:32.841Z,80
86,helium,hnt,Helium,https://assets.coingecko.com/coins/images/4284/large/Helium_HNT.png?1612620071,16.22,1263044526,87,3625515508.0,21276002.0,17.95,16.07,-0.95387299,-5.55312,-69692924.95419645,-5.22931,77687967.0222499,223000000.0,223000000.0,20.86,-22.07711,2021-04-07T06:49:56.212Z,0.113248,14256.07386,2020-04-18T00:19:10.902Z,,2021-04-12T21:25:10.138Z,50
87,bancor,bnt,Bancor Network Token,https://assets.coingecko.com/coins/images/736/large/bancor.png?1547034477,6.95,1242749095,88,1242749095.0,161605569.0,7.11,6.85,-0.11971372,-1.69267,-22927041.28775311,-1.81145,178578784.985222,178578784.985222,178578784.985222,10.72,-35.05528,2018-01-09T00:00:00.000Z,0.120935,5654.41092,2020-03-13T02:29:21.245Z,,2021-04-12T21:24:00.918Z,12
88,dent,dent,Dent,https://assets.coingecko.com/coins/images/1152/large/gLCEA2G.png?1604543239,0.013048,1227555233,89,,147374854.0,0.01459271,0.01299238,-0.00087022,-6.25237,-81488499.27642275,-6.22504,94033927360.73587,100000000000.0,,0.1006,-87.02357,2018-01-09T00:00:00.000Z,7.065e-05,18377.59395,2020-03-13T02:29:09.754Z,"{'times': 23.290627576261553, 'currency': 'eth', 'percentage': 2329.0627576261554}",2021-04-12T21:24:16.642Z,30
89,pundi-x-2,pundix,Pundi X,https://assets.coingecko.com/coins/images/14571/large/vDyefsXq_400x400.jpg?1617085003,4.73,1218798229,90,1218798229.0,114665902.0,5.89,4.44,0.202549,4.47707,49328034.0,4.21798,258491637.231924,258491637.231924,258491637.231924,10.07,-53.17055,2021-03-31T06:39:32.892Z,2.87,64.16858,2021-04-07T07:08:36.357Z,,2021-04-12T21:25:02.010Z,75
90,digibyte,dgb,DigiByte,https://assets.coingecko.com/coins/images/63/large/digibyte.png?1547033717,0.083654,1190506959,91,,47004703.0,0.088592,0.083304,-0.00479414,-5.42026,-63568965.38545513,-5.06899,14211678850.5464,21000000000.0,,0.135235,-38.05647,2018-01-06T00:00:00.000Z,3.099e-05,270241.25032,2015-01-14T00:00:00.000Z,,2021-04-12T21:24:33.925Z,31
91,wink,win,WINk,https://assets.coingecko.com/coins/images/9129/large/WinK.png?1564624891,0.00152776,1171303063,92,,926068138.0,0.0018425,0.0015254,-0.00018603,-10.85502,-141778855.45384076,-10.79741,766299999999.0,999000000000.0,,0.00289424,-47.18758,2021-04-05T20:24:01.448Z,4.185e-05,3552.78543,2020-03-13T02:23:00.686Z,"{'times': 11.720749806121423, 'currency': 'usd', 'percentage': 1172.0749806121423}",2021-04-12T21:24:16.902Z,97
92,ankr,ankr,Ankr,https://assets.coingecko.com/coins/images/4324/large/U85xTl2.png?1608111978,0.165675,1159655401,93,,289225255.0,0.169667,0.149284,0.01513386,10.05295,104480100.0,9.90168,6996232711.125,10000000000.0,,0.211527,-21.63913,2021-03-28T00:24:38.689Z,0.00070728,23335.37508,2020-03-13T02:24:03.563Z,"{'times': 24.102330981405455, 'currency': 'usd', 'percentage': 2410.2330981405453}",2021-04-12T21:24:47.090Z,5
93,pundi-x,npxs,Pundi X [OLD],https://assets.coingecko.com/coins/images/2170/large/pundi-x.png?1548386366,0.00488841,1157791848,94,,1500832.0,0.00542326,0.00472902,6.522e-05,1.35225,15899240.0,1.39236,236519288706.32507,258498693019.07,,0.01446299,-66.15413,2018-05-14T06:15:26.308Z,7.686e-05,6269.18182,2020-03-13T02:07:57.484Z,"{'times': -0.9988624560573789, 'currency': 'eth', 'percentage': -99.8862456057379}",2021-04-12T21:23:28.296Z,69
94,arweave,ar,Arweave,https://assets.coingecko.com/coins/images/4343/large/oRt6SiEN_400x400.jpg?1591059616,26.34,1155664505,95,1740394455.0,32785828.0,28.56,25.99,-1.99463111,-7.03904,-86436399.61331894,-6.95889,43825615.0,66000000.0,66000000.0,34.23,-22.95414,2021-04-01T14:34:05.681Z,0.298788,8725.54036,2020-01-31T06:47:36.543Z,"{'times': 34.59737449933724, 'currency': 'usd', 'percentage': 3459.7374499337243}",2021-04-12T21:24:24.676Z,6
95,ethos,vgx,Voyager Token,https://assets.coingecko.com/coins/images/794/large/Voyager-vgx.png?1575693595,5.01,1115254850,96,,41437874.0,5.85,4.65,0.230283,4.81626,51933359.0,4.88407,222295208.238453,222295208.238453,,12.47,-59.78136,2018-01-06T00:00:00.000Z,0.01689847,29589.07746,2019-12-26T22:10:32.136Z,"{'times': 166.05479401433672, 'currency': 'usd', 'percentage': 16605.479401433673}",2021-04-12T21:24:56.372Z,94
96,iostoken,iost,IOST,https://assets.coingecko.com/coins/images/2523/large/IOST.png?1557555183,0.059485,1106148575,97,,503266070.0,0.060915,0.056288,0.00248664,4.36267,51375268.0,4.87074,18574741191.40745,22466537242.2984,,0.129829,-54.1309,2018-01-24T00:00:00.000Z,0.00160309,3614.78027,2020-03-13T02:25:35.257Z,,2021-04-12T21:24:53.087Z,54
97,fantom,ftm,Fantom,https://assets.coingecko.com/coins/images/4001/large/Fantom.png?1558015016,0.432959,1100974487,98,,99795457.0,0.465733,0.430157,-0.02184711,-4.8036,-55811089.14165927,-4.82467,2541152731.01,3175000000.0,,0.844425,-48.69195,2021-02-25T07:58:26.719Z,0.00190227,22675.8391,2020-03-13T02:25:38.280Z,"{'times': 13.431978941024667, 'currency': 'usd', 'percentage': 1343.1978941024668}",2021-04-12T21:25:24.172Z,43
98,reserve-rights-token,rsr,Reserve Rights Token,https://assets.coingecko.com/coins/images/8365/large/Reserve_Rights.png?1557737411,0.083376,1098737736,99,8350464377.0,92447174.0,0.088205,0.082405,-0.00381252,-4.37273,-50652909.42185975,-4.40694,13157804000.0,100000000000.0,100000000000.0,0.099885,-16.37816,2021-03-21T20:10:48.032Z,0.00121354,6782.81461,2020-03-16T11:09:08.151Z,"{'times': 74.79647616256743, 'currency': 'usd', 'percentage': 7479.647616256743}",2021-04-12T21:25:10.102Z,77
99,amp-token,amp,Amp,https://assets.coingecko.com/coins/images/12409/large/amp-200x200.png?1599625397,0.02940982,1069805507,100,,4348451.0,0.03100011,0.02699737,0.00088518,3.10323,35688881.0,3.45115,36271610691.6604,94156451860.1514,,0.04235032,-30.35639,2021-02-12T16:19:20.648Z,0.00250501,1077.41131,2020-11-04T13:18:12.191Z,,2021-04-12T21:23:26.607Z,4
