Date,WeightedPrice,Volume,SMA_30,EMA_40,Altcoin_EMA_40,DASH,DOGE,ETC,ETH,LTC,SC,XEM,XMR,XRP,ZEC,Day_of_Week,CLF,DJI,GCF,GSPC,IXIC,TSLA,Cost_per_TR,Num_TR_per_Block,Bu_Be_Spread_MA8
2017-07-28,2753.5762151599997,49678.205566209996,2478.8421629768227,2484.558090216526,69.2212704398588,185.58825578980668,0.0017347530155508,14.1439369795044,194.72211591735174,40.0327851968172,0.007930299499660799,0.16772032726539557,44.251704530636744,0.1640580708992328,179.52862582767696,Friday,49.7099990845,21830.310546875,1268.4000244141,2472.1000976562,6374.6801757812,67.013999939,23.0854347909,1648.0466666667,0.04145567857142859
2017-07-29,2723.352214775,29869.23429168,2483.8940684946106,2496.206584097427,68.80204919012175,176.18566475706191,0.0016884783731604999,13.724442420447204,190.72523372891342,39.65386012663004,0.00797942198929075,0.1628019953992495,43.403371455932266,0.16048714601669076,174.99926359821734,Saturday,49.7099990845,21830.310546875,1268.4000244141,2472.1000976562,6374.6801757812,67.013999939,23.0854347909,1648.0466666667,0.04145567857142859
2017-07-30,2696.55052578,24911.398755380003,2488.9280382930638,2505.979459301455,68.44570314229581,174.27299096617293,0.0016988268312414,13.814724964128777,199.11709295983655,40.3340050409227,0.0080626860720822,0.16640413294588383,40.98864661206631,0.1639772374726818,179.10243206132915,Sunday,49.7099990845,21830.310546875,1268.4000244141,2472.1000976562,6374.6801757812,67.013999939,23.0854347909,1648.0466666667,0.04145567857142859
2017-07-31,2793.656563563333,32174.67296122,2500.4610725344164,2520.0124887776437,68.05651259634766,174.5577471916315,0.0016482573725023662,13.629077037868806,195.8511092653738,40.745341296743035,0.007850174943612965,0.1649654200784148,39.86687599033054,0.16320541644336992,172.0743541260175,Monday,50.1699981689,21891.119140625,1266.5999755859,2470.3000488281,6348.1201171875,64.6940002441,23.9337421551,1593.1862068965,0.04044146428571431
2017-08-01,2762.8750372150002,47791.017979250006,2511.0453667042143,2531.859442359954,67.88555136462739,180.54556742813827,0.0017129825230733002,14.130862521587979,216.90530683414173,42.47826431966798,0.0085649126153665,0.17309412108151978,42.59129353744044,0.17196134231626162,184.05969581672235,Tuesday,49.1599998474,21963.919921875,1272.5999755859,2476.3500976562,6362.9399414062,63.9140014648,39.8406904202,885.067114094,0.04010339285714288
2017-08-02,2723.0679940699997,27618.77973447,2517.443241426622,2541.186688784834,67.7982338168275,183.08308028146166,0.0017699941961454998,14.72632448125062,222.35138182742742,42.48939144547124,0.008822740300786799,0.20649024599032806,43.76985970832278,0.1750115799788789,190.5289829430868,Wednesday,49.5900001526,22016.240234375,1271.8000488281,2477.5700683594,6362.6499023438,65.1780014038,26.1295513683,1377.11184211,0.039765321428571455
2017-08-03,2757.7974781516664,23165.715325510002,2523.058523480808,2551.753068753948,67.72805714917365,185.28758760508035,0.0017649903860170665,15.16885135895152,225.07794453707086,42.48555240738809,0.008797373955303816,0.2316825661395215,43.80670286727143,0.17363092922442894,188.82007797281963,Thursday,49.0299987793,22026.099609375,1267.8000488281,2472.1599121094,6340.33984375,69.4179992676,23.8355973887,1543.6014492754,0.039427250000000025
2017-08-04,2839.264698095,23426.78490587,2532.289858922828,2565.7780262827796,67.6784157429233,189.6029733476162,0.00178873675979985,15.09347434977906,224.0877170206807,42.95276545719191,0.00917082497484685,0.22069604498292436,43.83549285182965,0.1748419201086901,188.8918795039783,Friday,49.5800018311,22092.810546875,1258.3000488281,2476.830078125,6351.5600585938,71.3820037842,28.6538187643,1317.27374302,0.03916735714285716
2017-08-05,3162.3314107133333,55757.279734150005,2551.6390634410695,2594.878191376953,67.76912662429737,191.09665131125246,0.0019290221605351332,15.361562423879837,237.4097854040019,45.98943784954883,0.009550240860354267,0.2283519511676098,48.10734606524587,0.18003152721191007,196.62364765764076,Saturday,49.5800018311,22092.810546875,1258.3000488281,2476.830078125,6351.5600585938,71.3820037842,28.6538187643,1317.27374302,0.03916735714285716
2017-08-06,3241.690902283333,22509.181184380002,2575.2641035073666,2626.430030933362,68.0282927582477,192.2310386628588,0.001977431450392833,15.648193072775037,262.2201825842447,45.02309935290568,0.009595405070758666,0.2333369111463543,48.103969969526744,0.18052976634815882,209.69146661764628,Sunday,49.5800018311,22092.810546875,1258.3000488281,2476.830078125,6351.5600585938,71.3820037842,28.6538187643,1317.27374302,0.03916735714285716
2017-08-07,3361.609305852857,32860.34272682,2603.612694711092,2662.2924345879715,68.3315635276694,195.47243787310566,0.0019161173043361285,15.517894493771015,270.56588181627194,46.214766031096964,0.009446122149446528,0.2732316043797202,48.356649016414174,0.1807537323757081,210.04289640011513,Monday,49.3899993896,22118.419921875,1258.1999511719,2480.9099121094,6383.7700195312,71.033996582,27.8367716353,1627.46405229,0.038387678571428566
2017-08-08,3448.7731978885713,40620.13516789,2634.108936979953,2700.657349870927,68.85776428374976,200.01880954753128,0.0019658007227964856,15.60087043796874,288.6342436494426,47.08727305365995,0.009449638562214686,0.2894900222307667,51.9950152651833,0.19002740320366027,235.57462658580312,Tuesday,49.1699981689,22085.33984375,1256.4000244141,2474.919921875,6370.4599609375,73.0439987183,27.7150895905,1680.32926829,0.038127785714285704
2017-08-09,3367.649202397143,37370.479596490004,2665.4692112342104,2733.1935377990353,69.4787113921853,201.66045821370892,0.0019195600453663717,15.82249565955869,302.1556904161549,48.73399249071359,0.00939574127468803,0.27069164288868236,51.7850826680854,0.18892512025447972,247.13402745262968,Wednesday,49.5600013733,22048.69921875,1273.0,2474.0200195312,6352.330078125,72.7060012817,24.5206136204,1890.9782608696,0.037867892857142836
2017-08-10,3428.8753805871424,23661.685409719998,2701.12189746919,2767.1292374472355,70.05716638173644,202.79099351248425,0.0018858814593229285,15.515866829679656,304.06361651946304,47.96537188140414,0.008777920974303084,0.2958776565908645,50.819567748204875,0.18313623407715926,243.48056614631292,Thursday,48.5900001526,21844.009765625,1283.6999511719,2438.2099609375,6216.8701171875,71.0800018311,24.7995813174,1925.1119403,0.037607999999999975
2017-08-11,3548.6874978657142,30763.56217265,2741.0564002034366,2805.2540306383808,70.55200321218958,204.8017109293262,0.0018453174988901713,15.330436451404822,302.82043415037487,47.114397973539006,0.008161981245091142,0.2902826373254154,50.29544144662583,0.17998942989174904,233.98004865615246,Friday,48.8199996948,21858.3203125,1287.6999511719,2441.3200683594,6256.5600585938,71.5739974976,26.0279020048,1972.22916667,0.03718560714285712
2017-08-12,3808.4201918757144,30615.32172083,2789.1720575422937,2854.1889653328844,71.21465965030524,213.29674248671023,0.0019422942978566144,15.528262069344446,325.3031420138134,48.292367569464645,0.008683198037476629,0.2975518695912496,51.676034657340466,0.18192823256590288,241.67305283116465,Saturday,48.8199996948,21858.3203125,1287.6999511719,2441.3200683594,6256.5600585938,71.5739974976,26.0279020048,1972.22916667,0.03718560714285712
2017-08-13,4054.0883320485714,53111.47592078999,2848.895412202635,2912.7206417580396,71.46129229713915,199.43625383443094,0.0017432579827808858,14.28032344522449,292.5767440555476,46.01617285821724,0.007418981647648886,0.26590765369906577,48.033406130477964,0.1634608415481984,213.08632870755514,Sunday,48.8199996948,21858.3203125,1287.6999511719,2441.3200683594,6256.5600585938,71.5739974976,26.0279020048,1972.22916667,0.03718560714285712
2017-08-14,4232.71037315,36811.37000691,2921.0578095968012,2977.1103847527693,71.86026417110001,206.07284835800255,0.0018200654604545,14.662024078384139,311.5617260907588,47.15395965972907,0.007195607634355,0.2700892489107015,50.17234775392606,0.178789686161856,219.99719567255408,Monday,47.5900001526,21993.7109375,1284.1999511719,2465.8400878906,6340.2299804688,72.7600021362,31.4343300227,1964.32307692,0.03591842857142854
2017-08-15,4180.302998214286,70265.31095719001,2996.382247741722,3035.802707360648,72.01812740023904,199.91517372299157,0.0017557272592500003,13.53586291124784,287.7040030642606,43.747247103582346,0.007691757516714286,0.2369813769687679,48.48846315809703,0.15989658968169645,205.39362801427134,Tuesday,47.5499992371,21998.990234375,1273.6999511719,2464.6101074219,6333.009765625,72.466003418,30.4737466479,2046.0657894737,0.03549603571428568
2017-08-16,4232.695007962857,36631.551953229995,3068.362918763595,3094.1876976339267,72.36140744622193,221.4017364559672,0.0017354049532647712,13.915365781228608,298.6474468314375,44.02468404732247,0.0077458318645720284,0.2679295940040488,48.387407445929945,0.15715996564566087,215.7940504746676,Wednesday,46.7799987793,22024.869140625,1276.9000244141,2468.1101074219,6345.1098632812,72.5820007324,31.2950262619,2114.35384615,0.035073642857142824
