Date,WeightedPrice,Volume,SMA_30,EMA_40,Altcoin_EMA_40,DASH,DOGE,ETC,ETH,LTC,SC,XEM,XMR,XRP,ZEC,Day_of_Week
2016-03-22,417.5043564161667,19257.49656986,418.89255188768306,413.7877552462379,2.2531321026271787,6.065912444283358,0.00020875217820808334,1.002187644254237,11.568473735323689,3.231604794924491,0.00012525130692485,0.0012566881128126617,1.4319313913747835,0.008128809819422766,48.09675945924408,Tuesday
2016-03-23,418.8303423223333,16968.10359813,418.38457220131414,414.03373510360836,2.2839829548668185,6.3806247787719315,0.00020941517116116663,1.002187644254237,12.043906265338133,3.241998147780253,0.00012983740611992333,0.00129418575777601,1.4081369290116472,0.008297029081405423,48.09675945924408,Wednesday
2016-03-24,418.8276449488333,14015.57354358,418.1588511308886,414.267584364351,2.312558742694862,6.602717303983569,0.000213602098923905,1.002187644254237,11.499176853486537,3.243723779770376,0.000138213122833115,0.0012774243170939417,1.6028659620485335,0.008179703905850716,48.09675945924408,Thursday
2016-03-25,418.3475850391667,9869.00161755,418.17441002378746,414.46660878751277,2.339943866515232,7.2444498275579425,0.00021335726836997502,1.002187644254237,10.838921562545416,3.2323165975707675,0.00014642165476370833,0.0012634097068182834,1.6662031286456938,0.008115943149759833,48.09675945924408,Friday
2016-03-26,419.12978628600007,8541.13820623,418.14459613765416,414.6940808606097,2.3667479623691308,7.178532249571169,0.00021375619100586003,1.002187644254237,10.99786080969807,3.2493413898629813,0.00013831282947438002,0.0016220322729268203,1.679608131668928,0.008105970066771242,48.09675945924408,Saturday
2016-03-27,425.1000585518334,31176.61776271,418.13574996368186,415.2016895284743,2.3883552702656705,7.053277175494362,0.0002125500292759167,1.002187644254237,10.520376249040773,3.3289288015153087,0.0001232790169800317,0.0015813722178128202,1.565039873563259,0.008042893107800689,48.09675945924408,Sunday
2016-03-28,424.7776581835,16361.05022843,417.87570395260525,415.66880995067066,2.412334026804426,6.9510828373977045,0.00021238882909175,1.002187644254237,11.32572776240237,3.2747766302232932,0.00011893774429138001,0.0015759251118607851,1.478408904871599,0.007454847901120425,48.09675945924408,Monday
2016-03-29,418.852773561,34886.692615320004,417.55888420215865,415.82412524873547,2.4378514489531784,7.029124417984668,0.0002513116641366,1.002187644254237,11.705594692154554,3.2354701346493004,0.0001256558320683,0.00157907495632497,1.503928580220391,0.007455579369385799,48.09675945924408,Tuesday
2016-03-30,415.81939216649994,18074.13081407,416.8231783188952,415.8238943666752,2.462720462404561,6.934857020214254,0.00023701705353490498,1.002187644254237,11.957402237793993,3.223253125736076,0.00012058762372828499,0.0015177407814077248,1.4567109692194475,0.007231099229775434,48.09675945924408,Wednesday
2016-03-31,417.610234092,15776.78053621,416.4415300909395,415.91103288986176,2.484390418520067,6.8668444251192335,0.00022550952640968,1.002187644254237,11.69667800258919,3.270176284001883,0.00011693086554576,0.0014783402286856798,1.4127127803981223,0.00740422945045116,48.09675945924408,Thursday
2016-04-01,417.92780880283334,12038.31785587,416.13448770213927,416.0094122026896,2.5057862447726924,6.94153014752978,0.00022150173866550168,1.002187644254237,11.711503221241951,3.268228899062861,0.00012119906455282168,0.0015463328925704833,1.4534818712887578,0.007405680771986206,48.09675945924408,Friday
2016-04-02,422.03724837999994,10659.022705809999,416.1980818630391,416.30345299182665,2.5271092541339546,7.165394827092961,0.00022367974164139997,1.002187644254237,11.564630917128888,3.282508649332512,0.00011817042954639998,0.0014686896243624,1.5214696026448027,0.007448957433906998,48.09675945924408,Saturday
2016-04-03,420.021312263,9897.528044350001,416.29011882635,416.4848119806644,2.5454363413199674,6.851858069503791,0.00021841108237676002,1.002187644254237,11.58068901468239,3.2527794489845965,0.00011340575431101,0.00139027054359053,1.5280753359308978,0.007392375095828801,48.09675945924408,Sunday
2016-04-04,420.47713648900003,13033.41908878,416.96863226657774,416.67955951765634,2.5616062666289414,6.95318652937943,0.00021864811097428,1.002187644254237,11.273177039210147,3.224534040450019,0.00011773359821692002,0.00136234592222436,1.555349132644176,0.00741301191630107,48.09675945924408,Monday
2016-04-05,423.50788117249994,15320.97584204,417.5881815778055,417.0126483788682,2.5744292433585265,7.162098476424181,0.00021175394058624996,1.002187644254237,10.64556514619591,3.260663408565688,0.00011434712791657499,0.0013552252197519996,1.518432451919446,0.007377507290024949,48.09675945924408,Tuesday
2016-04-06,422.5658618883333,13302.51761654,417.99328543710556,417.2835368427446,2.585728444534565,7.07757674906079,0.00021128293094416665,1.002187644254237,10.614355822917904,3.2386039247328506,0.00010986712409096665,0.0013099541718538331,1.509130590854899,0.007204747945196083,48.09675945924408,Wednesday
2016-04-07,421.3122113235001,17147.57552359,418.2493634959778,417.4800575491229,2.5938555543059048,6.984328461948003,0.00020644298354851503,1.002187644254237,10.257637851627898,3.2492061180700786,0.00010954117494411002,0.0013608384425749054,1.5189653417288413,0.006858962800346581,48.09675945924408,Thursday
2016-04-08,421.88653887516665,19401.11017543,418.5835970791167,417.6950078577103,2.5977419486491455,6.957018716551605,0.00020672440404883165,1.002187644254237,9.831032166465516,3.2342328334016925,0.00010125276933004001,0.0014006633090655532,1.357554942523289,0.006665807314227632,48.09675945924408,Friday
2016-04-09,419.68010623520667,15851.355342390001,418.71127917347354,417.79184192490527,2.596904469604325,6.677236394234008,0.00020984005311760332,1.002187644254237,9.494800755454692,3.223462172767126,0.00010072322549644962,0.0014311091622620548,1.2410360421481295,0.006311988797777508,48.09675945924408,Saturday
2016-04-10,422.1815169090399,12839.80248178,418.7533242792916,418.0059724119362,2.5873303198707527,6.539363718901897,0.00019842531294724875,1.002187644254237,8.396286902874618,3.2323145733893295,9.287993371998878e-05,0.0014480826029980068,1.0294854071675248,0.005885210345712016,48.09675945924408,Sunday
2016-04-11,424.11618905054,16130.84753169,419.02728921958175,418.3040317601608,2.579105881082075,6.488863181102219,0.0002078169326347646,1.002187644254237,8.535045664471673,3.2659660900501506,0.0001229936948246566,0.0014250303952098144,1.0520795832063317,0.006124237769889798,48.09675945924408,Monday
2016-04-12,427.30476166270677,27121.62098463,419.4461887033442,418.7430917554069,2.5657390277756997,6.465069767385354,0.0002264715236812346,1.002187644254237,7.7599655710327875,3.2799400739515376,0.00010682619041567669,0.00138446742778717,0.9280888501409327,0.00590107875856198,48.09675945924408,Tuesday
2016-04-13,426.6267679965399,16780.863015439998,419.8265821192511,419.1276613281451,2.554911121118886,6.5056614490529965,0.00022611218703816614,1.002187644254237,7.9695202804734455,3.253165626539376,0.00010665669199913497,0.0013524068545490316,1.0143691349269732,0.005733863761873496,48.09675945924408,Wednesday
2016-04-14,425.28809593014284,9864.09763615,420.08307023651145,419.4281703331206,2.5470121308020204,6.407905051879608,0.00022965557180227715,1.002187644254237,8.456687925213478,3.249073466477512,0.00011482778590113858,0.0015990832406973371,1.0221161453537086,0.006128401462353359,48.09675945924408,Thursday
2016-04-15,428.47507093842853,26717.79973677,420.4282769248035,419.86948255776974,2.5369217298772133,6.1245155452261635,0.0002313765383067514,1.002187644254237,8.335991074608545,3.265275688349773,0.00011140351844399142,0.0014953779975751156,0.9872536956999425,0.006397132809110738,48.09675945924408,Friday
2016-04-16,430.35284356914286,12947.220298670001,420.6601093801416,420.38086602173917,2.5285663086457473,6.312699542348943,0.0002280870070916457,1.002187644254237,8.364363688780475,3.269941404234547,0.0001075882108922857,0.0014416820259566287,0.969890507080213,0.006412257369180228,48.09675945924408,Saturday
2016-04-17,428.5611573241428,13082.692491990001,421.140432328063,420.7799046218564,2.5268680418750384,6.352480608395878,0.00022285180180855427,1.002187644254237,9.284027491402238,3.2606861374428746,0.0001071402893310357,0.0014828216043415341,1.044493538241974,0.0065141295913269705,48.09675945924408,Sunday
2016-04-18,428.19991299345236,16518.450911325,421.71271292167256,421.14185624973913,2.5230514291840564,6.221106717924503,0.0002183819556266607,1.002187644254237,9.013976420437347,3.26856983185466,0.00010704997824836309,0.0015586476832961666,1.0765416832559684,0.006941120589623862,48.09675945924408,Monday
2016-04-19,431.41364739173804,20606.482684144998,422.3292452876138,421.64291923227563,2.520675423610544,6.371828577199384,0.0002200209601697864,1.002187644254237,9.01146317772105,3.270512347784975,0.00010353927537401714,0.0015832880859276786,1.1319905835276554,0.007044984861907083,48.09675945924408,Tuesday
2016-04-20,438.08939954271426,37822.36951089,423.1608433435154,422.44518656449213,2.5156595976217346,6.451746967959549,0.00022342559376678427,1.002187644254237,8.55275363386248,3.279348866534956,0.00010076056189482428,0.0016647397182623141,1.0497235338202795,0.0072459986684364945,48.09675945924408,Wednesday
2016-04-21,451.57647474914285,34056.317116779996,424.29658062128124,423.86622501252384,2.510322630704513,6.38763051909208,0.00023030400212206286,1.002187644254237,8.475525960447975,3.3611198276758505,9.934682444481143e-05,0.0016301910738444057,1.016299951011431,0.007478106421845806,48.09675945924408,Thursday
2016-04-22,445.02734584916664,24496.123070035,425.16981407217565,424.89847480943325,2.5003858145026205,6.212728607078496,0.0002225136729245833,1.002187644254237,7.928749602399424,3.32782103651744,9.790601608681666e-05,0.0015664962573890666,0.9745653846750899,0.007191641908922533,48.09675945924408,Friday
2016-04-23,444.3506365380977,16189.229775346033,426.0205804584845,425.8473607474169,2.492721833052294,6.308046071358489,0.00021773181190366787,1.002187644254237,8.122423033977215,3.297734918548396,9.77571400383815e-05,0.0015952187851717707,1.0087781455878857,0.0073006809583209455,48.09675945924408,Saturday
